timestamp,Close,High,Low,Open,Volume,metric
2011-08-18,10.9,10.9,10.9,10.9,0.48990826,76769225.36642309
2011-08-19,11.69,11.85,11.15,11.85,1.92657814,82528600.0
2011-08-20,11.7,11.7,11.7,11.7,0.08547009,81205897.41679999
2011-08-21,11.7,11.7,11.7,11.7,0.08547009,80390275.91520001
2011-08-22,11.7,11.7,11.7,11.7,0.02863249,77767502.78771053
2011-08-23,11.7,11.7,11.7,11.7,0.0,77757242.7306
2011-08-24,10.5,11.5,10.5,11.5,2.35652174,77283398.5
2011-08-25,10.0,10.0,10.0,10.0,1.1,69040653.02855071
2011-08-26,10.0,10.0,10.0,10.0,0.0,58371603.38922223
2011-08-27,10.0,10.0,10.0,10.0,0.0,61357221.54
2011-08-28,10.0,10.0,10.0,10.0,0.0,64897401.946428575
2011-08-29,10.0,10.0,10.0,10.0,0.0,64170298.01875
2011-08-30,8.0,8.0,8.0,8.0,1.0,62999284.31820001
2011-08-31,8.0,8.0,8.0,8.0,0.0,58966455.50381251
2011-09-01,8.22,8.31,5.25,8.0,164.48,59057875.78537501
2011-09-02,8.88,8.88,8.0,8.12,79.76,61952087.466000006
2011-09-03,8.88,8.88,8.88,8.88,0.0,60980544.05
2011-09-04,8.89,8.89,8.89,8.89,0.20022497,58875696.45096428
2011-09-05,8.89,8.89,8.89,8.89,0.0,54979499.81464287
2011-09-06,8.0,8.0,8.0,8.0,21.0,49521434.239499986
2011-09-07,8.5,8.5,8.5,8.5,3.0,51889230.417777784
2011-09-08,7.4,7.98,7.4,7.98,6.86,47216505.9745
2011-09-09,7.4,7.4,7.4,7.4,0.0,36576868.521
2011-09-10,7.4,7.4,7.4,7.4,0.0,34501459.027200006
2011-09-11,7.4,7.4,7.4,7.4,0.0,42865409.626375005
2011-09-12,7.4,7.4,7.4,7.4,0.0,43972675.025714286
2011-09-13,5.97,6.0,5.65,5.8,58.37138238,42117280.0
2011-09-14,5.53,5.72,5.52,5.58,61.14598362,40847898.53566666
2011-09-15,5.13,5.24,5.0,5.12,80.1407952,34971206.87814286
2011-09-16,4.85,4.87,4.8,4.82,39.9140068,35036829.15
2011-09-17,4.87,4.87,4.87,4.87,0.3,34731565.945
2011-09-18,4.92,4.92,4.81,4.87,119.8128,38224698.19166667
2011-09-19,4.9,4.9,4.9,4.9,20.0,39897892.59015384
2011-09-20,5.66,5.66,4.92,4.92,89.28071068,44702836.941999994
2011-09-21,5.66,5.79,5.66,5.7,17.62932238,41426160.810187496
2011-09-22,5.72,5.72,5.68,5.68,43.77842238,40095498.3692
2011-09-23,5.72,5.72,5.7,5.7,20.68003681,40747872.019363634
2011-09-24,5.68,5.76,5.68,5.7,90.58706633,40152251.29066667
2011-09-25,6.05,6.05,6.05,6.05,12.22,39163624.3075
2011-09-26,4.8,6.06,4.8,6.06,39.57846334,35797820.861999996
2011-09-27,4.92,4.92,4.85,4.85,24.3545,34654345.553333335
2011-09-28,4.82,4.91,4.82,4.9,83.0533258,34688818.217625
2011-09-29,4.82,4.82,4.81,4.81,46.9645,35273193.99449999
2011-09-30,4.82,4.82,4.82,4.82,0.0,37991284.803666666
2011-10-01,4.82,4.82,4.82,4.82,0.0,37060945.108625
