timestamp,metric
2022-02-22,1200000000
2022-02-23,1200000000
2022-02-24,1200000000
2022-02-25,1300000000
2022-02-26,1300000000
2022-02-27,1300000000
2022-02-28,1400000000
2022-03-01,1500000000
2022-03-02,1500000000
2022-03-03,1500000000
2022-03-04,1400000000
2022-03-05,1400000000
2022-03-06,1400000000
2022-03-07,1300000000
2022-03-08,1300000000
2022-03-09,1400000000
2022-03-10,1300000000
2022-03-11,1300000000
2022-03-12,1300000000
2022-03-13,1300000000
2022-03-14,1300000000
2022-03-15,1300000000
2022-03-16,1400000000
2022-03-17,1400000000
2022-03-18,1400000000
2022-03-19,1400000000
2022-03-20,1400000000
2022-03-21,1400000000
2022-03-22,1500000000
2022-03-23,1500000000
2022-03-24,1600000000
2022-03-25,1600000000
2022-03-26,1600000000
2022-03-27,1600000000
2022-03-28,1700000000
2022-03-29,1700000000
2022-03-30,1700000000
2022-03-31,1600000000
2022-04-01,1600000000
2022-04-02,1600000000
2022-04-03,1600000000
2022-04-04,1600000000
2022-04-05,1600000000
2022-04-06,1500000000
2022-04-07,1500000000
2022-04-08,1400000000
2022-04-09,1400000000
2022-04-10,1400000000
2022-04-11,1300000000
2022-04-12,1200000000
2022-04-13,1300000000
2022-04-14,1200000000
2022-04-15,1200000000
2022-04-16,1200000000
2022-04-17,1200000000
2022-04-18,1200000000
2022-04-19,1200000000
2022-04-20,1200000000
2022-04-21,1200000000
2022-04-22,1200000000
2022-04-23,1200000000
2022-04-24,1200000000
2022-04-25,1200000000
2022-04-26,1200000000
2022-04-27,1200000000
2022-04-28,1200000000
2022-04-29,1200000000
2022-04-30,1200000000
2022-05-01,1200000000
2022-05-02,1200000000
2022-05-03,1200000000
2022-05-04,1400000000
2022-05-05,1200000000
2022-05-06,1200000000
2022-05-07,1200000000
2022-05-08,1200000000
2022-05-09,1100000000
2022-05-10,1100000000
2022-05-11,1000000000
2022-05-12,1200000000
2022-05-13,1100000000
2022-05-14,1100000000
2022-05-15,1100000000
2022-05-16,1300000000
2022-05-17,1100000000
2022-05-18,1100000000
2022-05-19,1100000000
2022-05-20,1100000000
2022-05-21,1100000000
2022-05-22,1100000000
2022-05-23,1100000000
2022-05-24,1100000000
2022-05-25,1100000000
2022-05-26,1100000000
2022-05-27,1200000000
2022-05-28,1200000000
2022-05-29,1200000000
2022-05-30,1300000000
2022-05-31,1400000000
2022-06-01,1300000000
2022-06-02,1300000000
2022-06-03,1200000000
2022-06-04,1200000000
2022-06-05,1200000000
2022-06-06,1300000000
2022-06-07,1300000000
2022-06-08,1200000000
2022-06-09,1200000000
2022-06-10,1100000000
2022-06-11,1100000000
2022-06-12,1100000000
2022-06-13,1100000000
2022-06-14,1100000000
2022-06-15,1000000000
2022-06-16,1000000000
2022-06-17,475100000
2022-06-18,475100000
2022-06-19,475100000
2022-06-20,466100000
2022-06-21,486500000
2022-06-22,469100000
2022-06-23,486800000
2022-06-24,495700000
2022-06-25,495700000
2022-06-26,495700000
2022-06-27,485300000
2022-06-28,473300000
2022-06-29,471800000
2022-06-30,440700000
2022-07-01,440700000
2022-07-02,440700000
2022-07-03,440700000
2022-07-04,462100000
2022-07-05,476200000
2022-07-06,474700000
2022-07-07,511900000
2022-07-08,511100000
2022-07-09,511100000
2022-07-10,511100000
2022-07-11,479800000
2022-07-12,454200000
2022-07-13,460600000
2022-07-14,482300000
2022-07-15,496600000
2022-07-16,496600000
2022-07-17,496600000
2022-07-18,508100000
2022-07-19,549500000
2022-07-20,555800000
2022-07-21,544900000
2022-07-22,530500000
2022-07-23,530500000
2022-07-24,530500000
2022-07-25,513300000
2022-07-26,490000000
2022-07-27,543900000
2022-07-28,629700000
2022-07-29,639100000
2022-07-30,639100000
2022-07-31,639100000
2022-08-01,639100000
2022-08-02,591700000
2022-08-03,586100000
2022-08-04,542900000
2022-08-05,572000000
2022-08-06,572000000
2022-08-07,572000000
2022-08-08,604600000
2022-08-09,573500000
2022-08-10,616500000
2022-08-11,660600000
2022-08-12,636000000
2022-08-13,636000000
2022-08-14,636000000
2022-08-15,576400000
2022-08-16,570700000
2022-08-17,551900000
2022-08-18,551200000
2022-08-19,501700000
2022-08-20,501700000
2022-08-21,501700000
2022-08-22,493400000
2022-08-23,504600000
2022-08-24,511200000
2022-08-25,511500000
2022-08-26,489500000
2022-08-27,489500000
2022-08-28,489500000
2022-08-29,476400000
2022-08-30,470600000
2022-08-31,478100000
2022-09-01,471200000
2022-09-02,471900000
2022-09-03,471900000
2022-09-04,471900000
2022-09-05,471900000
2022-09-06,445600000
2022-09-07,450000000
2022-09-08,458094000
2022-09-09,508540000
2022-09-10,508540000
2022-09-11,508540000
2022-09-12,530366000
2022-09-13,479700000
2022-09-14,472600000
2022-09-15,467900000
2022-09-16,464600000
2022-09-17,464600000
2022-09-18,464600000
2022-09-19,463200000
2022-09-20,449600000
2022-09-21,449900000
2022-09-22,455800000
2022-09-23,443300000
2022-09-24,443300000
2022-09-25,443300000
2022-09-26,451000000
2022-09-27,448100000
2022-09-28,459900000
2022-09-29,456300000
2022-09-30,456200000
2022-10-01,456200000
2022-10-02,456200000
2022-10-03,459400000
2022-10-04,476600000
2022-10-05,473400000
2022-10-06,470300000
2022-10-07,458500000
2022-10-08,458500000
2022-10-09,458500000
2022-10-10,458500000
2022-10-11,446700000
2022-10-12,449600000
2022-10-13,455500000
2022-10-14,450400000
2022-10-15,450400000
2022-10-16,450400000
2022-10-17,459900000
2022-10-18,451400000
2022-10-19,451000000
2022-10-20,447300000
2022-10-21,451400000
2022-10-22,451400000
2022-10-23,451400000
2022-10-24,454400000
2022-10-25,477000000
2022-10-26,488800000
2022-10-27,485400000
2022-10-28,484400000
2022-10-29,484400000
2022-10-30,484400000
2022-10-31,477200000
2022-11-01,479000000
2022-11-02,474300000
2022-11-03,474100000
2022-11-04,495400000
2022-11-05,495400000
2022-11-06,495400000
2022-11-07,488600000
2022-11-08,426400000
2022-11-09,381300000
2022-11-10,428800000
2022-11-11,393400000
2022-11-12,393400000
2022-11-13,393400000
2022-11-14,382700000
2022-11-15,396300000
2022-11-16,389500000
2022-11-17,392100000
2022-11-18,389900000
2022-11-19,389900000
2022-11-20,389900000
2022-11-21,369400000
2022-11-22,377700000
2022-11-23,388500000
2022-11-24,387700000
2022-11-25,386500000
2022-11-26,386500000
2022-11-27,386500000
2022-11-28,378200000
2022-11-29,382400000
2022-11-30,397700000
2022-12-01,393600000
2022-12-02,397100000
2022-12-03,397100000
2022-12-04,397100000
2022-12-05,393800000
2022-12-06,395000000
2022-12-07,391000000
2022-12-08,400300000
2022-12-09,396900000
2022-12-10,396900000
2022-12-11,396900000
2022-12-12,396700000
2022-12-13,412200000
2022-12-14,412600000
2022-12-15,401700000
2022-12-16,388400000
2022-12-17,388400000
2022-12-18,388400000
2022-12-19,381800000
2022-12-20,388600000
2022-12-21,386500000
2022-12-22,385000000
2022-12-23,385400000
2022-12-24,385400000
2022-12-25,385400000
2022-12-26,385400000
2022-12-27,385400000
2022-12-28,378600000
2022-12-29,377300000
2022-12-30,377300000
2022-12-31,377300000
2023-01-01,377300000
2023-01-02,377300000
2023-01-03,375600000
2023-01-04,375600000
2023-01-05,375600000
2023-01-06,375600000
2023-01-07,375600000
2023-01-08,375600000
2023-01-09,375600000
2023-01-10,375600000
2023-01-11,375600000
2023-01-12,375600000
2023-01-13,436400000
2023-01-14,436400000
2023-01-15,436400000
2023-01-16,476000000
2023-01-17,479500000
2023-01-18,479500000
2023-01-19,479500000
2023-01-20,502000000
2023-01-21,502000000
2023-01-22,502000000
2023-01-23,521200000
2023-01-24,523500000
2023-01-25,529600000
2023-01-26,547600000
2023-01-27,548600000
2023-01-28,548600000
2023-01-29,548600000
2023-01-30,537200000
2023-01-31,547600000
2023-02-01,562200000
2023-02-02,570100000
2023-02-03,552500000
2023-02-04,552500000
2023-02-05,552500000
2023-02-06,544100000
2023-02-07,549800000
2023-02-08,539000000
2023-02-09,514900000
2023-02-10,502300000
2023-02-11,502300000
2023-02-12,502300000
2023-02-13,495700000
2023-02-14,507700000
2023-02-15,549000000
2023-02-16,556700000
2023-02-17,567300000
2023-02-18,567300000
2023-02-19,567300000
2023-02-20,567300000
2023-02-21,558200000
2023-02-22,541200000
2023-02-23,542900000
2023-02-24,525400000
2023-02-25,525400000
2023-02-26,525400000
2023-02-27,527700000
2023-02-28,526800000
2023-03-01,530200000
2023-03-02,531100000
2023-03-03,501300000
2023-03-04,501300000
2023-03-05,501300000
2023-03-06,502600000
2023-03-07,494400000
2023-03-08,494100000
2023-03-09,449800000
2023-03-10,445900000
2023-03-11,445900000
2023-03-12,445900000
2023-03-13,542300000
2023-03-14,557300000
