timestamp,Close,High,Low,Open,Volume,metric
2011-08-18,10.9,10.9,10.9,10.9,0.48990826,-0.659910609437476
2011-08-19,11.69,11.85,11.15,11.85,1.92657814,-0.634734494545617
2011-08-20,11.7,11.7,11.7,11.7,0.08547009,-0.640973856444023
2011-08-21,11.7,11.7,11.7,11.7,0.08547009,-0.644980364416555
2011-08-22,11.7,11.7,11.7,11.7,0.02863249,-0.65697133376308
2011-08-23,11.7,11.7,11.7,11.7,0.0,-0.657390142389634
2011-08-24,10.5,11.5,10.5,11.5,2.35652174,-0.6597982924048651
2011-08-25,10.0,10.0,10.0,10.0,1.1,-0.69637062780112
2011-08-26,10.0,10.0,10.0,10.0,0.0,-0.7435557281860811
2011-08-27,10.0,10.0,10.0,10.0,0.0,-0.7306692064416961
2011-08-28,10.0,10.0,10.0,10.0,0.0,-0.71536052823425
2011-08-29,10.0,10.0,10.0,10.0,0.0,-0.718821004587464
2011-08-30,8.0,8.0,8.0,8.0,1.0,-0.724233447708426
2011-08-31,8.0,8.0,8.0,8.0,0.0,-0.742165311160627
2011-09-01,8.22,8.31,5.25,8.0,164.48,-0.7419976495906341
2011-09-02,8.88,8.88,8.0,8.12,79.76,-0.729647717156915
2011-09-03,8.88,8.88,8.88,8.88,0.0,-0.7341556892062051
2011-09-04,8.89,8.89,8.89,8.89,0.20022497,-0.743570648357555
2011-09-05,8.89,8.89,8.89,8.89,0.0,-0.7607994675320251
2011-09-06,8.0,8.0,8.0,8.0,21.0,-0.784769992066016
2011-09-07,8.5,8.5,8.5,8.5,3.0,-0.7746930187352351
2011-09-08,7.4,7.98,7.4,7.98,6.86,-0.7951653124871111
2011-09-09,7.4,7.4,7.4,7.4,0.0,-0.841491074329178
2011-09-10,7.4,7.4,7.4,7.4,0.0,-0.8506223357263911
2011-09-11,7.4,7.4,7.4,7.4,0.0,-0.814569778574418
2011-09-12,7.4,7.4,7.4,7.4,0.0,-0.809954261103008
2011-09-13,5.97,6.0,5.65,5.8,58.37138238,-0.818151078829577
2011-09-14,5.53,5.72,5.52,5.58,61.14598362,-0.8238089840280851
2011-09-15,5.13,5.24,5.0,5.12,80.1407952,-0.8493188641588211
2011-09-16,4.85,4.87,4.8,4.82,39.9140068,-0.8491594552153611
2011-09-17,4.87,4.87,4.87,4.87,0.3,-0.8506111112584981
2011-09-18,4.92,4.92,4.81,4.87,119.8128,-0.8357642964645491
2011-09-19,4.9,4.9,4.9,4.9,20.0,-0.8287243153472531
2011-09-20,5.66,5.66,4.92,4.92,89.28071068,-0.8082811573756391
2011-09-21,5.66,5.79,5.66,5.7,17.62932238,-0.8225112006514721
2011-09-22,5.72,5.72,5.68,5.68,43.77842238,-0.828385912352196
2011-09-23,5.72,5.72,5.7,5.7,20.68003681,-0.8257518506811181
2011-09-24,5.68,5.76,5.68,5.7,90.58706633,-0.8284497893985291
2011-09-25,6.05,6.05,6.05,6.05,12.22,-0.8328297356268801
2011-09-26,4.8,6.06,4.8,6.06,39.57846334,-0.8473359494816941
2011-09-27,4.92,4.92,4.85,4.85,24.3545,-0.852345991770813
2011-09-28,4.82,4.91,4.82,4.9,83.0533258,-0.85234659270834
2011-09-29,4.82,4.82,4.81,4.81,46.9645,-0.849986475890909
2011-09-30,4.82,4.82,4.82,4.82,0.0,-0.8385602758829821
2011-10-01,4.82,4.82,4.82,4.82,0.0,-0.842666116215931
2011-10-02,4.82,4.82,4.82,4.82,0.0,-0.842386837032254
2011-10-03,4.87,4.87,4.83,4.85,30.57595,-0.842480896819066
2011-10-04,4.98,5.3,4.8,4.86,142.52162238,-0.8444878191370181
2011-10-05,4.92,6.25,4.8,4.92,113.72,-0.846998065825289
2011-10-06,4.8,4.99,4.8,4.88,170.84354937,-0.8515603312737451
2011-10-07,4.61,4.81,4.59,4.8,94.64,-0.866033780969486
2011-10-08,3.99,4.57,3.99,4.57,56.0,-0.8744029072674201
2011-10-09,3.89,3.89,3.89,3.89,11.0,-0.8713613272945341
2011-10-10,4.51,4.51,3.99,3.99,132.5,-0.871860889273381
