timestamp,Close,High,Low,Open,Volume,metric
2012-09-06,11.02,11.15,10.68,10.9,3296.23211519,28088
2012-09-07,11.03,11.1,10.83,11.03,1351.7701121,24186
2012-09-08,10.97,11.11,10.3,10.98,1355.12940957,19445
2012-09-09,10.98,11.04,10.84,10.97,1216.12471856,23972
2012-09-10,10.95,11.08,10.74,10.85,2492.06090795,21495
2012-09-11,11.04,11.04,10.38,10.95,4794.96358934,26554
2012-09-12,11.14,11.14,10.75,11.04,2414.68753316,18952
2012-09-13,11.3,11.42,10.98,11.17,2138.98077281,18637
2012-09-14,11.5,11.7,11.05,11.26,2127.29435418,21348
2012-09-15,11.63,11.65,11.35,11.6,594.79395476,16841
2012-09-16,11.75,11.8,11.53,11.63,1287.40625221,16754
2012-09-17,11.85,11.88,11.58,11.75,689.94090289,16868
2012-09-18,11.91,12.28,11.67,11.85,3735.01772907,22268
2012-09-19,12.32,12.5,11.9,11.9,1251.58348152,24706
2012-09-20,12.28,12.66,12.28,12.44,767.93391028,27877
2012-09-21,12.19,12.35,12.01,12.29,1990.3901719,18956
2012-09-22,11.97,12.25,11.97,12.14,818.04702569,13372
2012-09-23,11.99,12.11,11.79,12.11,1084.46274346,14564
2012-09-24,11.9,11.99,11.69,11.99,1523.1995401,17774
2012-09-25,11.75,12.18,11.56,11.9,3057.44986023,24926
2012-09-26,12.2,12.2,11.53,11.8,3038.10509727,26927
2012-09-27,12.22,12.38,11.84,12.2,3306.14546315,22155
2012-09-28,12.28,12.28,11.53,12.21,2842.62287799,26231
2012-09-29,12.28,12.28,12.12,12.28,584.15406141,18254
2012-09-30,12.22,12.28,12.17,12.2,173.21424584,16231
2012-10-01,12.14,12.27,11.6,12.21,3151.92775768,18207
2012-10-02,12.64,12.7,12.14,12.2,4634.41770999,28902
2012-10-03,12.9,12.99,12.45,12.63,4948.45567245,24229
2012-10-04,12.57,12.9,12.51,12.9,3211.88600053,27564
2012-10-05,12.5,12.7,11.5,12.61,5459.56068828,26009
2012-10-06,12.39,12.6,12.06,12.51,1640.41684963,23390
2012-10-07,11.71,12.45,11.52,12.39,3262.84750727,24574
2012-10-08,11.62,11.99,10.42,11.7,2885.95781205,28174
2012-10-09,11.99,12.26,11.52,11.62,1933.93908899,28476
2012-10-10,12.24,12.25,11.79,11.85,2369.71836117,26063
2012-10-11,12.09,12.13,11.58,12.1,2349.86047287,22443
2012-10-12,11.9,12.1,11.81,11.95,735.71660723,25241
2012-10-13,11.85,12.0,11.81,11.9,486.61590663,21103
2012-10-14,11.79,11.9,11.79,11.85,336.21764746,21780
2012-10-15,11.66,11.84,11.03,11.78,3425.95800654,23558
2012-10-16,11.92,11.94,11.17,11.8,1004.49967705,22069
2012-10-17,11.88,11.97,11.15,11.79,3020.89053734,25416
2012-10-18,11.8,11.9,11.55,11.9,1277.75425699,23914
2012-10-19,11.67,11.84,11.5,11.75,10149.00152833,19918
2012-10-20,11.6,11.7,11.53,11.65,704.85501096,22680
2012-10-21,11.32,11.68,11.29,11.6,2048.2603274,21973
2012-10-22,11.49,11.57,11.27,11.54,1913.11800635,23545
2012-10-23,11.58,11.7,11.25,11.5,2717.11005347,19527
2012-10-24,11.4,11.62,11.01,11.38,3180.17696523,21050
2012-10-25,10.55,11.39,10.4,11.39,3077.54063611,19399
2012-10-26,10.0,10.84,9.68,10.46,2384.64651222,18326
2012-10-27,10.43,10.75,9.5,10.0,1989.47751313,14033
2012-10-28,10.54,10.75,10.3,10.35,972.31928641,13149
2012-10-29,10.8,10.8,10.32,10.67,2655.79081055,13917
2012-10-30,10.8,10.81,10.43,10.8,2780.31469798,18747
2012-10-31,11.0,11.0,10.66,10.79,3057.67949806,17602
2012-11-01,10.85,11.05,10.63,11.0,1726.98832092,15583
2012-11-02,10.67,10.96,10.45,10.85,2477.44954182,17289
2012-11-03,10.66,10.69,10.41,10.54,1572.81466123,17435
2012-11-04,10.64,10.68,10.4,10.67,2010.40623271,15057
2012-11-05,10.78,10.8,10.5,10.63,5531.26120642,18169
2012-11-06,10.74,10.8,10.51,10.78,3348.91281134,20397
2012-11-07,10.8,10.84,10.45,10.68,4027.9994833,22535
2012-11-08,10.81,10.83,10.25,10.65,2930.3994993,18821
2012-11-09,10.8,10.84,10.61,10.69,2342.58038373,18427
2012-11-10,10.81,10.87,10.63,10.8,1074.44382044,16234
2012-11-11,10.82,10.85,10.64,10.82,650.67843328,14787
2012-11-12,10.87,10.92,10.72,10.78,1146.3177332,16349
2012-11-13,10.87,10.99,10.76,10.92,2565.61377888,17430
2012-11-14,10.97,10.98,10.74,10.87,1294.56300651,20536
2012-11-15,11.05,11.05,10.81,10.98,2452.65680751,25811
2012-11-16,11.46,11.6,10.96,11.05,7094.45117038,26546
2012-11-17,11.57,11.65,11.45,11.48,795.35041288,29173
2012-11-18,11.51,11.65,11.32,11.56,1033.46070105,24442
2012-11-19,11.65,11.65,11.03,11.51,4206.61783947,23452
2012-11-20,11.65,11.69,11.44,11.6,2524.49574606,24804
2012-11-21,11.67,11.67,11.34,11.64,3449.3800311,24033
2012-11-22,11.88,12.12,11.55,11.67,10030.59751843,22543
2012-11-23,12.16,12.16,11.66,11.86,2085.93949655,17214
2012-11-24,12.25,12.29,12.06,12.16,1378.94883856,18441
2012-11-25,12.31,12.35,12.2,12.29,1110.26121167,18293
2012-11-26,12.2,12.4,12.11,12.32,4569.27484855,21164
2012-11-27,12.07,12.23,11.75,12.2,3692.25210948,19227
2012-11-28,12.22,12.74,11.93,12.01,4332.17242762,21790
2012-11-29,12.37,12.41,12.1,12.22,3553.57577684,20997
2012-11-30,12.43,12.45,12.2,12.35,3472.32663909,18936
2012-12-01,12.34,12.46,12.31,12.39,2513.84899834,17749
2012-12-02,12.42,12.46,12.24,12.44,1741.38980028,12937
2012-12-03,12.6,12.6,12.32,12.46,5124.74579588,14392
2012-12-04,12.59,13.01,12.42,12.5,5524.27022114,20431
2012-12-05,13.2,13.43,12.63,12.86,3202.16066697,22786
2012-12-06,13.45,13.59,13.02,13.2,4479.8787206,22208
2012-12-07,13.37,13.48,13.11,13.34,3494.46597785,21428
2012-12-08,13.36,13.37,13.3,13.3,509.44467265,21239
2012-12-09,13.29,13.36,13.1,13.35,1187.24480088,20447
2012-12-10,13.3,13.4,13.03,13.3,6444.03315201,17068
2012-12-11,13.35,13.41,13.13,13.13,2641.35197436,20375
2012-12-12,13.49,13.49,13.23,13.39,3925.65665283,22164
2012-12-13,13.52,13.52,13.05,13.49,5259.54363934,25807
2012-12-14,13.51,13.94,13.38,13.51,5949.65698329,23215
2012-12-15,13.38,13.57,13.28,13.51,1531.92100659,19291
2012-12-16,13.27,13.44,13.27,13.38,1217.80887677,19794
2012-12-17,13.2,13.29,12.85,13.28,5313.36578294,23932
2012-12-18,13.13,13.62,12.75,13.3,5416.93282338,29116
2012-12-19,13.4,13.4,13.0,13.13,4893.71657021,24501
2012-12-20,13.35,13.44,13.14,13.27,1866.13166051,21263
2012-12-21,13.2,13.41,13.2,13.38,2559.57635586,26163
2012-12-22,13.2,13.37,13.11,13.28,870.39564745,35525
2012-12-23,13.14,13.29,13.04,13.2,518.01209598,20700
2012-12-24,13.23,13.24,13.01,13.11,1511.90177224,20307
2012-12-25,13.24,13.25,13.09,13.23,1136.04126972,16752
2012-12-26,13.18,13.19,13.01,13.09,2247.7983618,16503
2012-12-27,13.2,13.25,12.91,13.18,3347.61148062,18814
2012-12-28,13.18,13.29,13.01,13.19,4176.8818021,23588
2012-12-29,13.22,13.28,13.11,13.18,274.78659657,19966
2012-12-30,13.2,13.29,13.1,13.13,1020.89023268,27944
2012-12-31,13.24,13.29,13.05,13.2,1641.78561179,18751
2013-01-01,13.22,13.24,12.77,13.24,2116.92940862,20051
2013-01-02,13.09,13.19,12.98,13.12,1840.84872373,24208
2013-01-03,13.19,13.26,12.96,13.09,3320.9720537,30278
2013-01-04,13.19,13.24,12.84,13.12,2700.25350741,25733
2013-01-05,13.15,13.19,13.03,13.19,1463.53584867,27474
2013-01-06,13.15,13.15,13.06,13.11,453.5630895,20780
2013-01-07,13.2,13.2,13.04,13.1,3935.24845698,24560
2013-01-08,13.5,13.5,13.05,13.2,6086.27515492,25724
2013-01-09,13.58,13.65,13.18,13.51,4640.26739318,27603
2013-01-10,14.0,14.19,13.5,13.67,3719.44737915,30594
2013-01-11,14.0,14.1,13.85,14.0,2405.62603846,33789
2013-01-12,13.89,14.07,13.84,14.02,2245.5631997,24974
2013-01-13,13.64,14.03,13.54,13.94,1578.50971345,28082
2013-01-14,14.1,14.1,13.5,13.65,4314.60459809,23707
2013-01-15,14.2,14.32,13.88,14.1,4961.37905221,29836
2013-01-16,14.53,14.65,14.01,14.15,5436.22875828,32887
2013-01-17,15.36,15.47,14.45,14.53,5227.75642184,30657
2013-01-18,15.57,15.7,15.17,15.34,6749.5256782,31070
2013-01-19,15.38,15.65,15.32,15.52,1993.54022684,26236
2013-01-20,15.5,15.69,15.38,15.48,1427.76747178,25003
2013-01-21,16.52,16.98,15.45,15.62,5634.62820353,23035
2013-01-22,17.35,17.6,16.45,16.53,3827.75700027,27167
2013-01-23,17.5,17.6,16.86,17.5,4853.15538002,25607
2013-01-24,17.29,19.2,16.0,17.5,14880.17041128,28654
2013-01-25,17.49,17.72,16.12,17.15,5131.56268928,28791
2013-01-26,17.49,17.49,16.67,17.3,2485.89670409,31464
2013-01-27,17.6,17.6,17.08,17.49,2589.57418764,29049
2013-01-28,18.67,18.74,17.48,17.6,5344.51893733,27370
2013-01-29,19.35,19.85,18.53,18.6,4541.64000435,28677
2013-01-30,19.45,19.47,18.85,19.46,2557.50773646,23426
2013-01-31,20.46,21.0,19.27,19.45,5738.86115204,25439
2013-02-01,20.35,20.9,20.04,20.3,3503.83130961,35168
2013-02-02,19.82,20.53,19.5,20.35,4786.977974,31395
2013-02-03,20.29,20.59,19.57,19.76,2479.42164405,30138
2013-02-04,20.3,20.7,19.9,20.55,4506.95113427,29478
2013-02-05,20.5,20.69,20.08,20.3,3193.30770398,32874
2013-02-06,20.91,20.99,20.33,20.56,3424.26001089,28743
2013-02-07,21.71,21.96,20.9,20.91,6307.57656257,31723
2013-02-08,22.4,22.63,21.81,21.95,2801.66595389,32780
2013-02-09,23.14,23.5,22.24,22.4,2134.0789741,29779
2013-02-10,23.7,23.8,22.85,23.46,2194.81136293,33598
2013-02-11,23.94,23.94,23.16,23.74,2978.34729807,28280
2013-02-12,25.47,25.85,23.87,23.94,8534.23395403,29149
2013-02-13,25.0,25.97,25.0,25.33,3983.63915336,28442
2013-02-14,27.4,27.5,22.42,25.0,12042.50498387,26909
2013-02-15,27.0,27.56,26.72,27.4,3145.14317345,27004
2013-02-16,27.5,27.58,26.71,27.43,2782.38948658,23731
2013-02-17,26.98,27.5,25.25,27.36,7942.00011199,24457
2013-02-18,26.92,27.0,26.29,26.81,3103.54193597,25906
2013-02-19,29.39,29.5,26.7,26.92,9541.05177226,26457
2013-02-20,30.0,30.07,29.21,29.39,3832.39322315,27099
2013-02-21,30.0,30.14,29.6,30.0,3576.1120243,28825
2013-02-22,30.4,31.49,29.9,29.96,6182.20227366,31317
2013-02-23,29.54,30.44,27.67,30.37,3865.84825949,29790
2013-02-24,29.78,30.37,29.08,29.55,1590.77752019,29512
2013-02-25,30.43,30.49,29.78,29.79,1564.84867774,28991
2013-02-26,31.1,32.0,29.85,30.43,5071.90174369,31459
2013-02-27,31.31,31.77,30.45,31.01,3168.54441515,27578
2013-02-28,33.53,34.42,31.31,31.31,6726.87432506,30712
2013-03-01,34.55,34.75,33.25,33.53,3666.42582921,34534
2013-03-02,34.16,34.77,33.6,34.55,2128.57214025,24462
2013-03-03,34.33,34.34,33.91,34.29,1136.62608259,22953
2013-03-04,36.52,37.0,34.24,34.33,6165.24472089,27131
2013-03-05,40.75,41.0,36.53,36.56,6476.19220972,30863
2013-03-06,42.32,49.17,40.66,40.66,10298.43893055,35602
2013-03-07,41.68,46.0,33.0,42.31,16259.06198022,33871
2013-03-08,43.76,44.37,40.56,41.68,4388.75944645,30669
2013-03-09,46.0,46.0,42.0,43.77,3829.2199598,26800
2013-03-10,45.29,47.0,45.0,45.76,1252.09771351,30299
